age,monthly_income,credit_score,purchase_amount,bnpl_installments,app_usage_frequency,debt_to_income_ratio,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Canada,location_Germany,location_India,location_UK,location_USA,default_probability,actual_default,custom_risk_segment
32,15638.95,365,3607.34,9,2.83,0.2306638233385233,False,True,False,False,False,False,True,False,True,False,False,False,0.5587450022675515,1,Medium Risk
38,8641.5,309,3892.66,3,5.84,0.4504611467916449,False,False,True,True,False,False,False,False,False,False,False,True,0.5303103422043783,0,Medium Risk
52,51071.42,480,100.0,9,8.97,0.0019580422866644,False,False,False,False,False,True,False,False,False,False,False,False,0.5724622394079423,1,Medium Risk
27,7677.11,340,1301.55,6,9.85,0.169536453170529,False,True,False,False,False,False,True,True,False,False,False,False,0.5336059373242179,1,Medium Risk
35,9921.64,358,452.61,6,4.77,0.045618466301942,False,False,True,True,False,False,False,False,False,False,False,False,0.49090026282414767,0,Medium Risk
36,16160.49,411,4529.99,6,5.17,0.2803126637868035,False,True,False,False,True,False,False,False,False,False,False,False,0.5522164025611725,0,Medium Risk
26,18573.52,410,5000.0,3,2.89,0.2692004531182027,False,True,False,False,False,True,False,True,False,False,False,False,0.6007796249860173,1,High Risk
56,17298.78,394,5000.0,6,2.19,0.2890377240475918,False,True,False,False,True,False,False,False,False,False,True,False,0.5891642484323952,1,Medium Risk
18,12262.81,324,5000.0,12,6.88,0.4077368890164652,False,False,True,False,False,False,False,False,True,False,False,False,0.6232935884709634,0,High Risk
27,7124.2,316,277.58,9,8.67,0.0389629712809859,False,True,False,False,False,False,False,False,False,False,True,False,0.4859870207896443,1,Medium Risk
36,26099.39,338,5000.0,3,6.91,0.1915753586578077,False,False,False,False,False,False,False,False,False,False,False,False,0.6188912235276933,0,High Risk
41,13033.76,300,633.3,6,2.2,0.0485892021949153,False,False,True,False,False,False,True,True,False,False,False,False,0.5785678798339023,1,Medium Risk
33,62901.27,547,5000.0,12,5.62,0.0794896510038668,True,False,False,False,False,False,False,False,False,False,False,True,0.5109958327972092,0,Medium Risk
33,60229.89,519,5000.0,3,2.79,0.0830152603632515,False,False,False,False,False,True,False,False,False,True,False,False,0.5619355740028683,1,Medium Risk
54,12928.22,312,3215.01,6,6.01,0.2486815663718594,False,False,True,True,False,False,False,False,False,True,False,False,0.5535116362845176,0,Medium Risk
57,60975.25,519,5000.0,12,4.94,0.0820004838028544,False,False,False,False,False,False,True,False,False,False,False,False,0.559124959605889,1,Medium Risk
33,15352.43,300,2898.61,3,1.0,0.1888046387444854,False,True,False,False,True,False,False,False,False,False,False,True,0.6263496618781401,1,High Risk
50,8287.25,321,1936.63,3,5.78,0.2336878940541193,False,False,True,False,True,False,False,False,False,False,False,False,0.5425540141348111,1,Medium Risk
28,50713.67,497,5000.0,12,2.4,0.0985927462950325,False,False,False,False,False,False,False,False,False,False,False,False,0.6082376968053068,0,High Risk
59,25002.6,333,4512.69,3,9.09,0.1804888291617671,False,True,False,False,True,False,False,False,False,False,True,False,0.6277679747757632,0,High Risk
24,7862.52,304,2037.81,6,2.97,0.2591802628165016,False,False,True,False,True,False,False,False,False,True,False,False,0.607457169451769,0,High Risk
19,45109.8,492,5000.0,3,6.73,0.1108406599009527,True,False,False,False,False,False,True,False,False,True,False,False,0.5365353737199619,0,Medium Risk
35,42231.78,460,5000.0,6,3.5,0.1183942519117119,True,False,False,False,False,False,True,True,False,False,False,False,0.5925645052222128,0,Medium Risk
19,72241.63,665,5000.0,6,3.28,0.0692121703233994,True,False,False,False,True,False,False,False,False,True,False,False,0.06665965309690763,0,Low Risk
51,74576.0,553,5000.0,6,5.73,0.067045698347994,True,False,False,False,False,False,False,False,False,True,False,False,0.2939069337058245,1,Low Risk
33,6012.08,300,1666.51,12,9.21,0.2771935835850487,False,True,False,False,False,True,False,False,False,False,False,True,0.5345522557014701,1,Medium Risk
25,15928.58,413,5000.0,3,1.71,0.3139011763760486,False,True,False,False,True,False,False,False,False,False,True,False,0.520085796781626,1,Medium Risk
49,65280.18,626,5000.0,6,6.14,0.076592926061172,False,False,False,False,True,False,False,True,False,False,False,False,0.05528193179072793,0,Low Risk
43,15815.95,377,5000.0,12,7.15,0.3161365583477439,False,True,False,False,True,False,False,False,False,True,False,False,0.5562387586029636,0,Medium Risk
19,5000.0,300,419.04,12,3.16,0.083808,False,False,True,False,False,False,False,False,False,False,False,False,0.5024870411369171,1,Medium Risk
50,5000.0,300,1653.82,3,1.81,0.330764,False,False,True,True,False,False,False,False,True,False,False,False,0.5591185716681586,0,Medium Risk
44,15456.31,407,4378.72,12,1.25,0.2832965953710815,False,True,False,True,False,False,False,False,False,False,False,True,0.549618722053914,1,Medium Risk
22,7671.72,313,2432.31,6,9.03,0.3170488495409113,False,False,True,True,False,False,False,False,False,False,True,False,0.5475885294359862,1,Medium Risk
35,36066.69,486,5000.0,12,4.67,0.138632072973705,True,False,False,False,False,False,True,False,True,False,False,False,0.5729083451026457,0,Medium Risk
40,19120.83,316,3561.17,9,3.5,0.1862455761596123,False,True,False,True,False,False,False,False,True,False,False,False,0.6032735906186368,1,High Risk
24,65487.81,550,5000.0,9,7.95,0.0763500871383544,True,False,False,False,False,True,False,False,False,True,False,False,0.3579217759352539,0,Low Risk
51,99270.89,830,5000.0,6,2.18,0.0503672325290928,True,False,False,True,False,False,False,False,False,False,False,True,0.07722534224025202,0,Low Risk
51,18668.87,300,1839.23,6,1.85,0.0985185498640249,False,True,False,False,False,True,False,False,False,False,False,False,0.582677745954268,1,Medium Risk
35,54132.27,506,5000.0,12,5.52,0.0923663463586507,True,False,False,False,False,False,False,False,False,False,True,False,0.5897461940988714,1,Medium Risk
41,8579.67,332,3482.57,3,1.23,0.4059095512997586,False,False,True,True,False,False,False,False,False,False,False,False,0.49238226087092535,1,Medium Risk
22,8280.39,300,100.0,6,9.02,0.0120767258547,False,False,True,False,False,False,False,False,False,False,True,False,0.5822452354521446,0,Medium Risk
21,35906.28,463,5000.0,6,9.31,0.1392514067177106,False,False,False,False,False,False,False,False,False,False,False,True,0.5585447577517151,0,Medium Risk
28,15662.26,332,5000.0,12,4.21,0.3192387305535727,False,True,False,False,True,False,False,False,False,False,False,False,0.624101123914278,1,High Risk
46,20279.61,375,2440.09,6,5.69,0.1203223336148969,False,True,False,False,True,False,False,False,False,False,True,False,0.5267274972735371,0,Medium Risk
18,9350.89,300,4551.43,6,1.81,0.486737626044152,False,False,True,False,False,True,False,False,False,False,True,False,0.6861378617946179,0,High Risk
43,16617.55,380,4817.52,6,7.45,0.2899055516607443,False,True,False,True,False,False,False,False,False,False,False,False,0.5870351891259422,0,Medium Risk
42,87603.13,704,5000.0,6,1.41,0.0570755862261999,False,False,False,False,True,False,False,False,False,False,False,False,0.09371166481409571,0,Low Risk
48,46434.79,518,5000.0,9,7.72,0.1076778854819845,False,False,False,False,False,True,False,True,False,False,False,False,0.6344448664483542,1,High Risk
24,11507.69,327,4077.67,3,6.64,0.3543430523415212,False,True,False,False,False,True,False,True,False,False,False,False,0.5392614289544061,1,Medium Risk
26,13609.44,300,5000.0,6,1.99,0.3673920455213439,False,False,True,False,False,True,False,False,False,False,True,False,0.7129997120587243,1,High Risk
42,105596.52,770,5000.0,3,9.98,0.0473500452477032,True,False,False,True,False,False,False,False,False,False,False,False,0.1195787133509208,0,Low Risk
34,6709.5,300,1743.43,12,3.68,0.2598449959013339,False,False,True,False,True,False,False,False,True,False,False,False,0.6229062355920079,1,High Risk
59,5144.1,300,1057.7,3,7.87,0.2056141987908477,False,False,True,True,False,False,False,False,True,False,False,False,0.5783004496688501,1,Medium Risk
33,19036.42,330,4718.04,9,1.92,0.2478428191855401,False,True,False,False,False,False,True,False,True,False,False,False,0.5914274676525825,0,Medium Risk
27,11966.58,309,5000.0,12,7.4,0.417830324119339,False,True,False,False,True,False,False,False,False,False,False,False,0.6084480392294634,1,High Risk
20,26073.62,429,5000.0,3,2.34,0.1917647031750865,True,False,False,False,False,False,True,False,False,True,False,False,0.4871495893936404,0,Medium Risk
47,19704.05,349,5000.0,6,6.01,0.2537549387054946,False,True,False,True,False,False,False,False,True,False,False,False,0.6166082928537069,0,High Risk
58,121868.52,850,5000.0,9,2.62,0.0410278224434004,True,False,False,False,False,False,False,True,False,False,False,False,0.06934597346666786,1,Low Risk
52,22087.84,353,2750.62,3,6.94,0.124530963643344,False,True,False,False,True,False,False,False,True,False,False,False,0.49085478279376216,1,Medium Risk
44,25162.5,430,5000.0,6,2.4,0.1987083954297069,False,True,False,True,False,False,False,False,False,True,False,False,0.5661066983903674,1,Medium Risk
37,46218.68,478,5000.0,6,8.69,0.1081813673605563,True,False,False,False,True,False,False,False,False,False,False,False,0.6544844913877409,1,High Risk
19,5555.7,320,2433.99,3,7.76,0.4381068092229602,False,False,True,False,True,False,False,False,True,False,False,False,0.539387398676959,0,Medium Risk
38,10858.65,300,4029.68,9,5.76,0.3711032218553872,False,False,True,False,False,False,True,False,False,True,False,False,0.5953653104538568,1,Medium Risk
32,5605.06,300,4052.59,9,3.52,0.7230234823534449,False,False,True,False,True,False,False,False,False,False,False,False,0.5872207181593572,0,Medium Risk
47,15248.5,368,5000.0,6,8.84,0.3279011050267239,False,False,True,False,True,False,False,False,True,False,False,False,0.5869617107248061,0,Medium Risk
25,10389.39,300,3181.7,12,9.91,0.306245121224634,False,False,True,False,False,False,True,True,False,False,False,False,0.5818479222245238,0,Medium Risk
23,10055.57,314,2877.17,3,6.57,0.286126992303768,False,True,False,False,False,False,False,False,False,False,False,False,0.5736541825387558,1,Medium Risk
48,21559.79,387,5000.0,12,6.11,0.2319132050915152,False,True,False,False,False,False,False,True,False,False,False,False,0.6187884654693455,0,High Risk
33,50158.93,535,5000.0,12,8.73,0.0996831471484738,False,False,False,False,True,False,False,False,True,False,False,False,0.5443611218176376,0,Medium Risk
54,54697.53,562,5000.0,3,9.11,0.0914118059810013,True,False,False,False,True,False,False,False,False,False,True,False,0.0974125833557688,0,Low Risk
50,19210.85,405,5000.0,3,1.64,0.2602695872384616,False,False,True,False,False,True,False,True,False,False,False,False,0.5810665647411217,1,Medium Risk
51,53706.05,508,5000.0,9,2.65,0.0930993807960183,True,False,False,False,True,False,False,True,False,False,False,False,0.6177857038567732,1,High Risk
52,91246.08,738,5000.0,6,2.03,0.054796874561625,True,False,False,True,False,False,False,False,False,False,True,False,0.09898820267192569,0,Low Risk
21,10598.05,300,1628.87,12,9.59,0.1536952552592222,False,True,False,True,False,False,False,False,False,False,True,False,0.6236069966797689,0,High Risk
38,53806.3,588,5000.0,9,3.61,0.0929259213140468,False,False,False,True,False,False,False,False,False,False,False,True,0.06908004800763415,0,Low Risk
45,11111.6,300,2765.02,9,7.96,0.2488408510025558,False,False,True,False,False,False,False,False,True,False,False,False,0.6773959556473862,0,High Risk
31,68870.19,666,5000.0,9,8.82,0.0726003514728215,False,False,False,False,False,False,False,False,False,True,False,False,0.07620961075921336,0,Low Risk
45,92443.1,668,5000.0,9,8.35,0.0540873250680688,True,False,False,True,False,False,False,False,False,False,True,False,0.15561933241394224,1,Low Risk
49,38690.44,416,5000.0,6,1.33,0.1292308901113556,False,False,False,False,False,False,False,False,False,False,False,True,0.5855800034727129,0,Medium Risk
42,89350.34,731,5000.0,3,7.93,0.0559594960690692,True,False,False,False,False,True,False,False,False,True,False,False,0.059303463530448484,0,Low Risk
30,44236.81,493,5000.0,9,4.59,0.1130280415789475,True,False,False,False,True,False,False,False,False,True,False,False,0.5786985681352305,0,Medium Risk
32,59229.07,618,4851.1,3,9.48,0.081904038000259,False,False,False,False,False,True,False,False,False,False,True,False,0.10714025836097918,0,Low Risk
32,52301.72,586,2269.64,3,2.03,0.0433951311735063,False,False,False,False,False,True,False,False,False,False,False,True,0.12923339475807394,0,Low Risk
41,18499.11,328,5000.0,3,9.31,0.2702832730871917,False,True,False,False,False,False,False,False,False,False,False,False,0.6117058068613086,1,High Risk
20,5000.0,306,893.19,3,3.71,0.178638,True,False,False,False,False,True,False,True,False,False,False,False,0.47651570986451025,0,Medium Risk
59,18425.61,331,5000.0,3,9.78,0.2713614366091543,False,True,False,False,False,False,False,False,False,False,False,False,0.6557639256724295,0,High Risk
29,43383.23,471,2756.02,12,2.2,0.0635273122817272,True,False,False,False,False,True,False,True,False,False,False,False,0.5679800425638919,1,Medium Risk
55,5858.23,332,2194.31,6,7.54,0.3745687690650589,False,False,True,False,True,False,False,False,False,False,True,False,0.564942926242457,1,Medium Risk
40,43194.63,514,5000.0,6,3.22,0.1157551297464522,False,False,False,False,True,False,False,False,False,True,False,False,0.6125356020496341,0,High Risk
48,31270.38,444,5000.0,9,3.89,0.1598957224056759,False,True,False,False,False,False,False,True,False,False,False,False,0.5509094307647278,0,Medium Risk
45,17040.37,341,3708.18,3,3.01,0.2176114720513697,False,True,False,False,True,False,False,False,False,False,False,False,0.552221667289546,0,Medium Risk
54,89316.16,695,4594.41,9,9.39,0.0514398514221838,False,False,False,True,False,False,False,False,True,False,False,False,0.21163056079188858,0,Low Risk
24,5034.62,351,866.36,3,8.04,0.1720805145174809,False,False,True,False,True,False,False,False,False,False,False,True,0.5544506723901396,0,Medium Risk
32,54526.88,597,5000.0,3,3.26,0.0916978928557804,False,False,False,False,True,False,False,True,False,False,False,False,0.031086051495609068,0,Low Risk
36,65824.06,588,5000.0,3,7.12,0.0759600668813196,True,False,False,False,True,False,False,False,False,False,False,True,0.07075658696395859,0,Low Risk
55,95521.5,753,5000.0,12,1.34,0.0523442366378249,True,False,False,True,False,False,False,False,True,False,False,False,0.14489218200299955,0,Low Risk
53,64211.54,630,5000.0,9,9.67,0.077867623171785,True,False,False,True,False,False,False,False,False,False,True,False,0.06872053473699873,0,Low Risk
41,61028.53,609,5000.0,3,6.13,0.0819288945678357,False,False,False,True,False,False,False,False,True,False,False,False,0.08748339884827994,0,Low Risk
48,13693.64,360,5000.0,12,6.86,0.3651330106531207,False,False,True,False,False,True,False,False,False,False,True,False,0.5645426940468566,1,Medium Risk
28,13228.97,307,5000.0,12,6.43,0.3779583746882788,False,True,False,True,False,False,False,False,False,True,False,False,0.6287381349317462,0,High Risk
52,7723.82,305,1541.39,12,9.29,0.1995631695197454,False,True,False,True,False,False,False,False,False,False,False,False,0.6311901548403541,1,High Risk
45,14408.23,393,3779.69,3,3.42,0.2623285441723237,False,False,True,False,False,True,False,True,False,False,False,False,0.5697270382563826,0,Medium Risk
